PLAZO,PRESTAMOS_ANTERIORES,SCORE_VERAZ,ESTADO_CIVIL,DEUDA_SIST_FIN,INGRESOS_PERSONALES,MORA>90,BUEN_SCORE
36,2,GOOD,CASADO,102778.8181,231831.9204,0,1
48,10,GOOD,CASADO,99205.71332,176986.7186,0,1
15,1,GOOD,SOLTERO,75713.88805,148707.5166,0,1
24,8,GOOD,CASADO,109827.3928,208638.6642,0,1
14,2,GOOD,SOLTERO,31593.68816,234304.6354,0,1
18,1,GOOD,SOLTERO,28300.0,216000.0,0,1
24,9,GOOD,SOLTERO,146919.7811,133314.4067,0,1
40,2,GOOD,DIVORCIADO,113717.7939,88292.75156,0,1
24,1,GOOD,SOLTERO,49399.37947,94963.68697,0,1
24,4,GOOD,DIVORCIADO,95222.68634,100146.5588,0,1
36,4,GOOD,CASADO,54778.72516,389422.2168,0,1
12,2,GOOD,CASADO,100063.1034,180263.8059,0,1
12,2,GOOD,SOLTERO,24377.25285,186011.1663,0,1
48,4,GOOD,SOLTERO,89856.76784,262771.3252,0,1
24,2,GOOD,DIVORCIADO,43614.82653,134199.4662,0,1
12,4,GOOD,CASADO,156812.7311,679531.2637,0,1
12,9,GOOD,CASADO,79897.33279,111678.209,0,1
48,9,GOOD,CASADO,50700.0,550000.0,0,1
48,2,GOOD,VIUDO,146110.1133,223863.9492,0,1
18,4,GOOD,SOLTERO,12518.31985,312957.9963,0,1
12,5,GOOD,CASADO,56964.41315,238883.0229,0,1
10,8,GOOD,CASADO,46300.0,380000.0,0,1
24,2,GOOD,DIVORCIADO,163447.1151,570695.2342,0,1
46,1,GOOD,CASADO,23159.49017,190933.2014,0,1
48,1,GOOD,CASADO,36720.4049,105988.4414,0,1
12,1,GOOD,CASADO,36595.53027,722187.1552,0,1
20,8,GOOD,CASADO,59896.031610000005,220395.0401,0,1
36,2,GOOD,DIVORCIADO,83367.15981,268455.0382,0,1
12,2,GOOD,CASADO,8345.546568000002,106822.9961,0,1
24,1,GOOD,SOLTERO,46584.16534,212148.0015,0,1
48,1,GOOD,CASADO,127500.0,175000.0,0,1
15,1,GOOD,CASADO,78629.65968,173873.9403,0,1
48,5,GOOD,SOLTERO,264331.6574,725443.5486,0,1
36,2,GOOD,CASADO,119963.4418,184977.6427,0,1
48,8,GOOD,CASADO,194701.6014,618405.0007,0,1
24,5,GOOD,CASADO,157833.234,156117.6553,0,1
12,8,GOOD,DIVORCIADO,83469.35125,240352.4904,0,1
48,2,GOOD,DIVORCIADO,129228.8103,385728.4186,0,1
48,4,GOOD,CASADO,150496.3044,100330.8696,0,1
18,1,GOOD,SOLTERO,306516.7152,200150.8402,0,1
36,6,GOOD,CASADO,73523.36099999999,220276.3812,0,1
18,1,GOOD,SOLTERO,98264.53152,495611.6042,0,1
36,3,GOOD,SOLTERO,94832.95538,106278.3121,0,1
24,5,GOOD,CASADO,41801.320230000005,81607.78352000001,0,1
24,8,GOOD,DIVORCIADO,30771.88703,169838.9017,0,1
36,9,GOOD,DIVORCIADO,74067.80826,152059.7388,0,1
48,1,GOOD,CASADO,243351.4368,406617.003,0,1
13,2,GOOD,CASADO,55674.64343,60933.8117,0,1
24,2,GOOD,CASADO,34265.21485,274121.7188,0,1
24,2,GOOD,DIVORCIADO,212542.9384,538339.3453,0,1
48,1,GOOD,VIUDO,64700.0,96561.0,0,1
23,3,GOOD,CASADO,40726.65536,150774.7774,0,1
48,1,GOOD,SOLTERO,29859.68723,40107.92348,0,1
33,3,GOOD,DIVORCIADO,80296.0797,199529.2375,0,1
12,3,GOOD,DIVORCIADO,44339.83056,195616.8995,0,1
6,1,GOOD,SOLTERO,31879.98789,302042.0214,0,1
48,1,GOOD,SOLTERO,22700.0,53200.0,0,1
12,1,GOOD,CASADO,30871.03681,77636.98243999999,0,1
10,5,GOOD,SOLTERO,15066.354180000002,228278.0937,0,1
33,1,GOOD,CASADO,82180.11372000001,379854.7479,0,1
47,6,GOOD,CASADO,345491.2663,310149.1447,0,1
23,1,GOOD,SOLTERO,73769.88109,284976.6724,0,1
12,1,GOOD,SOLTERO,29172.18332,208648.7284,0,1
48,3,GOOD,CASADO,44468.57265,98616.13647,0,1
18,2,GOOD,CASADO,109660.4819,132902.8291,0,1
42,1,GOOD,CASADO,73523.36099999999,105732.663,0,1
33,7,GOOD,DIVORCIADO,136375.6738,72540.25202,0,1
48,3,GOOD,CASADO,65382.60778,219212.8249,0,1
48,7,GOOD,CASADO,154809.8888,157647.3747,0,1
48,6,GOOD,CASADO,95572.82805,209589.5352,0,1
48,2,GOOD,CASADO,235987.5015,144637.0002,0,1
12,1,GOOD,CASADO,100151.5357,201098.6265,0,1
48,8,GOOD,CASADO,83014.43202000001,202499.5527,0,1
12,3,GOOD,SOLTERO,37700.0,165100.0,0,1
36,1,GOOD,CASADO,43842.56499,228743.8173,0,1
48,3,GOOD,CASADO,44144.66152,202852.9304,0,1
24,4,GOOD,DIVORCIADO,69729.31726,126945.441,0,1
48,1,GOOD,CASADO,79528.67049,103845.9245,0,1
48,2,GOOD,CASADO,95400.0,249600.0,0,1
48,1,GOOD,DIVORCIADO,39028.75995,122884.344,0,1
36,1,GOOD,SOLTERO,15144.19732,82211.35687,0,1
12,1,GOOD,CASADO,23105.71819,181730.3678,0,1
16,3,GOOD,CASADO,231928.5171,386386.5341,0,1
30,11,GOOD,CASADO,74200.0,248000.0,0,1
36,1,GOOD,CASADO,131442.3584,108492.1054,0,1
36,3,GOOD,CASADO,215968.7542,436636.7378,0,1
24,3,GOOD,SOLTERO,55586.241870000005,180999.8289,0,1
48,3,GOOD,DIVORCIADO,246415.8451,665724.1742,0,1
12,5,GOOD,CASADO,56800.0,108000.0,0,1
48,9,GOOD,SOLTERO,43080.0856,348170.9643,0,1
29,4,GOOD,CASADO,95648.89973,342652.1485,0,1
12,1,GOOD,CASADO,198640.4214,370268.6855,0,1
36,3,GOOD,SOLTERO,125078.9259,160348.5312,0,1
9,6,GOOD,VIUDO,176363.4877,379182.4054,0,1
36,2,GOOD,CASADO,114347.917,158598.9944,0,1
36,1,GOOD,CASADO,59406.92961,127507.5562,0,1
8,2,GOOD,CASADO,23192.25646,166153.4792,0,1
18,1,GOOD,SOLTERO,7427.536445000001,45065.95147,0,1
12,2,GOOD,DIVORCIADO,100558.9244,190418.1616,0,1
12,1,GOOD,DIVORCIADO,18375.61715,159867.8692,0,1
36,4,GOOD,CASADO,119000.0,351000.0,0,1
12,6,GOOD,DIVORCIADO,12962.14965,102934.7178,0,1
24,3,GOOD,CASADO,163361.2095,285929.7717,0,1
32,3,GOOD,CASADO,42097.26396,71271.64688,0,1
36,1,GOOD,SOLTERO,34597.50237,205869.4356,0,1
24,5,GOOD,CASADO,283599.5881,490515.2865,0,1
18,1,GOOD,VIUDO,17605.520959999998,41917.90704,0,1
18,2,GOOD,CASADO,67098.18641000001,114371.9087,0,1
36,1,GOOD,SOLTERO,22240.33549,207691.8489,0,1
24,3,GOOD,CASADO,245941.7644,216345.676,0,1
48,3,GOOD,VIUDO,99813.86682,106074.0008,0,1
24,4,GOOD,CASADO,74249.83598999999,111461.2923,0,1
30,4,GOOD,CASADO,63461.31004,128790.848,0,1
24,4,GOOD,SOLTERO,83900.82607000001,264331.6574,0,1
24,3,GOOD,VIUDO,50022.03573,83835.81408,0,1
12,1,GOOD,CASADO,36433.18375,356113.8261,0,1
29,2,GOOD,DIVORCIADO,41411.95966,70488.44197,0,1
24,1,GOOD,CASADO,61442.17197999999,124615.1094,0,1
36,3,GOOD,DIVORCIADO,75677.17451,152724.9576,0,1
48,5,GOOD,DIVORCIADO,125898.9235,127533.9745,0,1
36,3,GOOD,CASADO,166460.6664,43285.36232,0,1
12,1,GOOD,CASADO,42815.18795,179162.2672,0,1
24,2,GOOD,VIUDO,62237.3803,247805.8021,0,1
12,1,GOOD,CASADO,45700.21533,54760.7029,0,1
15,8,GOOD,VIUDO,59573.681970000005,160313.957,0,1
18,3,GOOD,CASADO,44928.38392,94468.12897,0,1
13,6,GOOD,DIVORCIADO,30376.23053,274202.1526,0,1
24,5,GOOD,SOLTERO,75634.44832000001,150192.3606,0,1
24,8,GOOD,DIVORCIADO,27206.48181,119996.4413,0,1
48,1,GOOD,SOLTERO,354200.0,349800.0,0,1
36,6,GOOD,CASADO,33930.3329,106556.4949,0,1
24,4,GOOD,CASADO,189172.6591,337499.2545,0,1
14,2,GOOD,CASADO,67424.45019,81141.17215,0,1
48,2,GOOD,DIVORCIADO,152429.4877,265254.3556,0,1
36,8,GOOD,DIVORCIADO,150081.641,197955.0412,0,1
36,2,GOOD,SOLTERO,34279.532869999995,73961.8182,0,1
48,3,GOOD,SOLTERO,47821.69535,70185.63051,0,1
48,1,GOOD,DIVORCIADO,32000.0,67000.0,0,1
36,2,GOOD,DIVORCIADO,173800.0,220000.0,0,1
48,3,GOOD,CASADO,38717.01028,140017.68099999998,0,1
18,3,GOOD,CASADO,53321.3417,313939.0589,0,1
24,4,GOOD,CASADO,71134.45826,281249.3788,0,1
18,6,GOOD,CASADO,184215.5619,413451.3858,0,1
36,2,GOOD,SOLTERO,117898.3758,240181.0082,0,1
48,2,GOOD,CASADO,482176.1939,444796.5135,0,1
36,3,GOOD,CASADO,123544.1043,186274.9244,0,1
48,6,GOOD,CASADO,44740.58053,52866.33148,0,1
24,1,GOOD,SOLTERO,66602.89674,223562.1709,0,1
36,2,GOOD,SOLTERO,126444.9933,258911.8207,0,1
6,2,GOOD,CASADO,115701.702,72540.25202,0,1
25,3,GOOD,CASADO,190810.4676,133433.8934,0,1
36,11,GOOD,CASADO,157593.6975,118784.6627,0,1
24,2,GOOD,CASADO,37620.22984,86745.6756,0,1
48,4,GOOD,CASADO,112526.2927,374012.9913,0,1
24,8,GOOD,CASADO,333518.4941,536537.2764,0,1
24,1,GOOD,CASADO,124954.1966,407938.7006,0,1
36,4,GOOD,CASADO,101012.3009,320014.0421,0,1
12,2,GOOD,CASADO,20575.08294,69549.57613,0,1
24,1,GOOD,SOLTERO,45939.04287,82690.27716,0,1
24,3,GOOD,DIVORCIADO,138652.321,204381.3694,0,1
20,1,GOOD,CASADO,77538.29027,121153.5785,0,1
15,1,GOOD,CASADO,63145.89594,440552.7623,0,1
24,2,GOOD,CASADO,29950.08589,350635.1519,0,1
12,3,GOOD,CASADO,19767.21868,48964.67011,0,1
30,9,GOOD,SOLTERO,53282.31739,149041.4472,0,1
27,3,GOOD,SOLTERO,37720.93105,108810.378,0,1
48,14,GOOD,DIVORCIADO,93980.56164,259614.8112,0,1
24,4,GOOD,CASADO,130888.4384,220884.624,0,1
36,2,GOOD,VIUDO,123331.0415,178990.1309,0,1
36,1,GOOD,CASADO,140451.5051,190874.9478,0,1
48,3,GOOD,SOLTERO,199156.6339,223562.1709,0,1
48,1,GOOD,CASADO,60317.17446,167970.7828,0,1
24,2,GOOD,CASADO,38540.22028,123753.0009,0,1
36,1,GOOD,VIUDO,44468.57265,58439.19198,0,1
36,1,GOOD,CASADO,108691.7754,229695.2143,0,1
48,2,GOOD,SOLTERO,185130.0608,469922.9465,0,1
24,4,GOOD,CASADO,154257.8979,204931.99,0,1
39,2,GOOD,DIVORCIADO,93802.96086,298082.8945,0,1
48,1,GOOD,CASADO,74640.07609,63766.98724,0,1
48,17,GOOD,SOLTERO,229185.337,293701.8416,0,1
36,8,GOOD,CASADO,51900.0,249600.0,0,1
42,9,GOOD,CASADO,55311.94217,226325.5863,0,1
12,1,GOOD,SOLTERO,66768.21865,156640.9822,0,1
10,3,GOOD,CASADO,28471.09096,193845.7257,0,1
12,2,GOOD,SOLTERO,19111.30164,90131.90293,0,1
14,6,GOOD,CASADO,38163.37724,121153.5785,0,1
18,1,GOOD,SOLTERO,16023.44941,54246.05269,0,1
37,4,GOOD,SOLTERO,84715.24759,238593.6848,0,1
48,1,GOOD,SOLTERO,60064.96362,52866.33148,0,1
12,1,GOOD,CASADO,49463.1303,74520.72362,0,1
24,1,GOOD,CASADO,50441.32196,69489.66558,0,1
48,1,GOOD,CASADO,136124.6993,208124.5403,0,1
12,4,GOOD,CASADO,96659.88582,199485.6931,0,1
30,1,GOOD,CASADO,63753.77812,212512.5937,0,1
12,2,GOOD,SOLTERO,148758.8156,160350.4116,0,1
20,3,GOOD,CASADO,66180.18428,86126.04058,0,1
48,3,GOOD,CASADO,55428.22737000001,119358.7197,0,1
18,1,GOOD,CASADO,91783.4567,136293.1912,0,1
48,4,GOOD,SOLTERO,84472.96626,177179.54100000003,0,1
48,1,GOOD,CASADO,99199.0,78000.0,0,1
48,5,GOOD,CASADO,93000.0,155191.0,0,1
18,4,GOOD,CASADO,83239.9392,226688.2876,0,1
48,1,GOOD,SOLTERO,74807.1349,99742.84653,0,1
48,2,GOOD,CASADO,109957.1767,191300.9617,0,1
36,8,GOOD,CASADO,109390.8625,273933.7124,0,1
48,1,GOOD,CASADO,100054.4274,46992.29465,0,1
24,2,GOOD,SOLTERO,103970.4519,189927.1909,0,1
24,1,GOOD,CASADO,117254.9293,208638.6642,0,1
48,1,GOOD,DIVORCIADO,26567.24901,92855.56413,0,1
36,1,GOOD,CASADO,64648.35612999999,90489.43633,0,1
12,2,GOOD,CASADO,10135.54736,87658.78797,0,1
24,1,GOOD,CASADO,33900.0,108000.0,0,1
36,3,GOOD,CASADO,139287.1722,473192.4904,0,1
36,3,GOOD,CASADO,139120.2613,166910.9314,0,1
20,6,GOOD,DIVORCIADO,23394.23128,135559.596,0,1
14,1,GOOD,CASADO,104554.9865,171557.863,0,1
36,1,GOOD,CASADO,95023.99411,133433.8934,0,1
36,1,GOOD,SOLTERO,25961.48112,198864.9454,0,1
24,5,GOOD,CASADO,56336.41402,186922.664,0,1
15,1,GOOD,CASADO,5303.700039,53037.00039,0,1
12,1,GOOD,CASADO,66383.26964,273933.7124,0,1
36,2,GOOD,CASADO,100396.9252,250366.397,0,1
22,2,GOOD,SOLTERO,146280.6024,193579.8234,0,1
48,8,GOOD,CASADO,309882.0003,139099.1523,0,1
12,1,GOOD,CASADO,116592.372,165380.5543,0,1
18,1,GOOD,CASADO,26205.01622,91801.01225,0,1
18,4,GOOD,SOLTERO,107668.1054,372791.6177,0,1
30,2,GOOD,SOLTERO,94827.62081,424768.1247,0,1
10,5,GOOD,CASADO,27575.99372,164360.2274,0,1
12,6,GOOD,CASADO,36303.12757,150219.8382,0,1
12,1,GOOD,SOLTERO,61387.188270000006,261144.9073,0,1
24,5,GOOD,SOLTERO,371897.039,100460.4989,0,1
36,5,GOOD,CASADO,124474.7606,123902.9011,0,1
30,2,GOOD,SOLTERO,181178.5093,223562.1709,0,1
12,2,GOOD,SOLTERO,30041.39713,128200.9774,0,1
36,1,GOOD,CASADO,42447.675610000006,49614.16629,0,1
36,3,GOOD,CASADO,164504.4974,335343.2563,0,1
16,6,GOOD,SOLTERO,48052.23884,110253.7029,0,1
24,7,GOOD,SOLTERO,59136.25543,106074.0008,0,1
18,5,GOOD,CASADO,144717.8028,436148.2653,0,1
48,1,GOOD,CASADO,47423.18976,119691.4158,0,1
30,1,GOOD,CASADO,111731.2808,353580.0026,0,1
36,3,GOOD,SOLTERO,174980.3827,207691.8489,0,1
30,3,GOOD,CASADO,48400.0,200000.0,0,1
12,6,GOOD,DIVORCIADO,48486.2671,98616.13647,0,1
24,2,GOOD,SOLTERO,34900.0,121550.0,0,1
12,4,GOOD,CASADO,95027.73015,98836.09338,0,1
24,1,GOOD,SOLTERO,56700.0,184800.0,0,1
24,11,GOOD,CASADO,81084.37887,46980.54479,0,1
48,2,GOOD,CASADO,48000.0,160000.0,0,1
24,5,GOOD,CASADO,13601.29725,163215.5671,0,1
44,3,GOOD,SOLTERO,92076.71969,259701.3494,0,1
48,1,GOOD,CASADO,82297.89514,204230.3181,0,1
48,2,GOOD,SOLTERO,111112.5158,190679.5077,0,1
24,1,GOOD,SOLTERO,52686.58402,45655.61874,0,1
48,8,GOOD,SOLTERO,96563.8681,12127.90732,0,1
48,9,GOOD,SOLTERO,108111.5921,12053.08335,0,1
48,1,GOOD,SOLTERO,60088.268070000006,153987.6717,0,1
47,4,GOOD,SOLTERO,52485.13565,127533.9745,0,1
24,1,GOOD,SOLTERO,13696.685619999998,326894.2301,0,1
11,9,GOOD,CASADO,54190.7114,173873.9403,0,1
24,1,GOOD,SOLTERO,126854.7657,182438.7338,0,1
36,5,GOOD,CASADO,87467.93762000001,351998.7281,0,1
27,1,GOOD,SOLTERO,96380.11193,202131.7886,0,1
41,4,GOOD,CASADO,138536.073,120175.8706,0,1
24,2,GOOD,CASADO,30648.25648,105347.4878,0,1
20,1,GOOD,DIVORCIADO,54673.69457000001,104324.3642,0,1
48,3,GOOD,DIVORCIADO,83956.19847,388401.7373,0,1
47,2,GOOD,CASADO,139715.1041,110365.9395,0,1
48,4,GOOD,SOLTERO,64411.39966,238274.8097,0,1
12,4,GOOD,CASADO,47653.0709,133119.8133,0,1
48,5,GOOD,CASADO,82620.91102,238682.6318,0,1
36,2,GOOD,CASADO,122586.5904,302740.4397,0,1
24,1,GOOD,CASADO,175560.8798,348834.3214,0,1
48,2,GOOD,SOLTERO,16096.11829,48807.5845,0,1
48,4,GOOD,SOLTERO,151522.7806,164360.2274,0,1
24,1,GOOD,CASADO,46511.242860000006,288789.0694,0,1
24,2,GOOD,SOLTERO,27565.29577,93395.57448,0,1
24,1,GOOD,CASADO,87900.0,247000.0,0,1
48,3,GOOD,CASADO,63025.635460000005,83886.85561,0,1
24,1,GOOD,DIVORCIADO,100837.6323,342652.1485,0,1
20,2,GOOD,DIVORCIADO,98825.61072,309382.5022,0,1
48,2,GOOD,CASADO,113499.4333,206135.0002,0,1
12,2,GOOD,CASADO,32456.46886,125575.6236,0,1
25,2,GOOD,SOLTERO,5868.506985,134137.3025,0,1
12,4,GOOD,CASADO,205280.6474,425113.2483,0,1
48,9,GOOD,SOLTERO,71814.8495,106090.1186,0,1
28,1,GOOD,SOLTERO,77257.23056,86627.10063,0,1
24,1,GOOD,DIVORCIADO,14682.68829,48298.31676,0,1
36,2,GOOD,CASADO,507035.7293,627878.1178,0,1
36,3,GOOD,CASADO,519316.2927,605480.8794,0,1
24,3,GOOD,DIVORCIADO,246807.1472,259614.8112,0,1
12,1,GOOD,CASADO,35464.94109,428151.8795,0,1
12,5,GOOD,CASADO,130400.0,348000.0,0,1
48,5,GOOD,CASADO,207109.4865,371259.0027,0,1
36,3,GOOD,CASADO,92061.8419,282984.5041,0,1
18,5,GOOD,CASADO,35024.7401,121096.1759,0,1
24,3,GOOD,DIVORCIADO,90830.35746,343115.726,0,1
24,6,GOOD,CASADO,60734.38975,158356.5377,0,1
48,5,GOOD,CASADO,43565.081710000006,173873.9403,0,1
12,2,GOOD,DIVORCIADO,52229.83829,200150.8402,0,1
24,1,GOOD,SOLTERO,201961.7287,455581.4362,0,1
48,4,GOOD,DIVORCIADO,77624.82854,46730.66601,0,1
40,2,GOOD,SOLTERO,260963.5567,433428.0058,0,1
12,1,GOOD,CASADO,59003.01422999999,191947.5711,0,1
18,3,GOOD,CASADO,132087.9826,167671.6282,0,1
48,1,GOOD,SOLTERO,545412.0199,253890.8821,0,1
12,1,GOOD,CASADO,47940.89171,171557.863,0,1
48,5,GOOD,CASADO,154601.4121,235755.8191,1,1
12,2,GOOD,SOLTERO,13966.4101,190933.2014,1,1
18,2,GOOD,CASADO,49962.09858,163215.5671,1,1
36,2,GOOD,CASADO,94963.59544,200696.2584,1,1
48,3,GOOD,CASADO,129088.7105,188350.0758,1,1
30,6,GOOD,CASADO,130765.2156,404114.0773,1,1
36,7,GOOD,CASADO,120256.8998,387159.6469,1,1
12,2,GOOD,CASADO,15248.97666,45655.61874,1,1
48,2,GOOD,SOLTERO,75057.8372,73048.98998,1,1
36,1,GOOD,DIVORCIADO,186576.51100000003,361729.9702,1,1
24,1,GOOD,CASADO,45258.24033,160878.9012,1,1
18,1,GOOD,CASADO,162691.9483,519229.6223,1,1
48,1,GOOD,DIVORCIADO,245708.9838,438425.6499,1,1
36,3,GOOD,CASADO,198711.0775,344740.5025,1,1
13,3,GOOD,SOLTERO,167386.6315,287259.398,1,1
18,3,GOOD,CASADO,113317.2457,118704.6087,1,1
12,1,GOOD,CASADO,19580.12277,146850.9208,1,1
36,7,GOOD,SOLTERO,227595.6511,498460.4374,1,1
16,2,GOOD,CASADO,74532.36047999999,285929.7717,1,1
30,10,GOOD,CASADO,119400.0,216000.0,1,1
6,2,GOOD,CASADO,39700.0,192000.0,1,1
36,1,GOOD,SOLTERO,63346.01393,79615.20876000001,1,1
48,4,GOOD,CASADO,92153.71999,77177.59201000001,1,1
36,2,GOOD,CASADO,61725.248810000005,111086.1285,1,1
36,1,GOOD,CASADO,16643.10436,93984.5893,1,1
36,1,GOOD,DIVORCIADO,32105.698310000003,176451.5333,1,1
36,1,GOOD,SOLTERO,130572.4536,326431.1341,1,1
15,7,GOOD,CASADO,205923.6404,317363.6026,1,1
24,1,GOOD,CASADO,62999.85969,154402.0767,1,1
48,3,GOOD,CASADO,106250.7908,238666.5017,1,1
48,2,GOOD,CASADO,119076.6601,176624.6099,1,1
24,1,GOOD,SOLTERO,27510.07249,93984.5893,1,1
38,4,GOOD,CASADO,85722.25399,147004.9372,1,1
36,4,GOOD,SOLTERO,97883.29183,133433.8934,1,1
36,3,GOOD,CASADO,177009.0427,333821.8627,1,1
25,1,GOOD,CASADO,22616.4312,80951.80171,1,1
48,1,GOOD,CASADO,264919.8169,205518.3765,1,1
24,1,GOOD,CASADO,216133.6991,135140.6315,1,1
10,2,GOOD,DIVORCIADO,12036.02923,229327.702,1,1
18,1,GOOD,SOLTERO,6391.786623,73048.98998,1,1
18,13,GOOD,CASADO,66918.38249,119691.4158,1,1
36,1,GOOD,SOLTERO,28116.42755,223025.2219,1,1
24,4,GOOD,CASADO,84237.36766,206739.7183,1,1
48,1,GOOD,CASADO,84056.01702999999,90675.31503,1,1
8,2,GOOD,CASADO,10518.33654,77527.39435,1,1
36,1,GOOD,CASADO,290595.512,129807.4056,1,1
24,1,GOOD,SOLTERO,96698.60048,273933.7124,1,1
26,10,GOOD,DIVORCIADO,40642.81179,228334.1541,1,1
24,2,GOOD,SOLTERO,107488.3208,60462.18044,1,1
12,1,GOOD,DIVORCIADO,16997.44586,133223.2243,1,1
36,1,GOOD,CASADO,312300.0,354000.0,1,1
18,1,GOOD,CASADO,28384.55269,62307.55468,1,1
24,6,GOOD,CASADO,137697.3461,130575.0696,1,1
10,10,GOOD,SOLTERO,54287.30802999999,144894.9503,1,1
6,1,GOOD,CASADO,6187.650045,176790.0013,1,1
48,4,GOOD,DIVORCIADO,73273.89887,223159.9152,1,1
48,1,GOOD,CASADO,37554.95956,90131.90293,1,1
15,8,GOOD,SOLTERO,24845.03632,195858.6805,1,1
12,1,GOOD,DIVORCIADO,20478.4863,191261.3344,1,1
48,9,GOOD,SOLTERO,152333.8661,413451.3858,1,1
24,1,GOOD,SOLTERO,112942.2598,142964.8858,1,1
48,3,GOOD,CASADO,310585.8524,166153.4792,1,1
