PLAZO,PRESTAMOS_ANTERIORES,SCORE_VERAZ,ESTADO_CIVIL,DEUDA_SIST_FIN,INGRESOS_PERSONALES,MORA>90,BUEN_SCORE
48,4,EXCELLENT,SOLTERO,145295.9658,120175.8706,1,1
36,3,EXCELLENT,SOLTERO,87303.89027999999,114371.9087,1,1
12,2,EXCELLENT,DIVORCIADO,18909.63362,121452.9439,1,1
36,1,EXCELLENT,SOLTERO,30367.194880000003,57753.56081,1,1
24,2,EXCELLENT,CASADO,107318.9743,190619.8478,1,1
24,1,EXCELLENT,CASADO,117900.0,299000.0,1,1
40,10,EXCELLENT,CASADO,35024.7401,186301.8091,1,1
44,2,EXCELLENT,SOLTERO,25243.89513,232504.6577,1,1
7,2,EXCELLENT,CASADO,65412.30047,33148.12524,1,1
36,2,EXCELLENT,CASADO,98645.77122,223025.2219,1,1
